Actor,Rating
Kaitlyn Dever,2.183965715480297
Bumper Robinson,2.286610222640326
Doutzen Kroes,2.4338873209992684
Jen Landon,2.6141946273649004
Gwendoline Yeo,2.370753632277621
Oscar Nunez,2.224626319640431
Maya Rudolph,2.0310442144873
Jeff Bridges,1.988711194731891
Alex McKenna,2.3904045155221074
Jodie Whittaker,2.265391449775269
Mary Elizabeth Ellis,2.3870596843315566
Martin Henderson,2.1672415595275427
Grey Griffin,2.109961325389359
Bella Dayne,2.5366363541340022
Alice Englert,2.4583463990801713
Navi Rawat,2.4195672624647226
Rachel Ward,2.286610222640326
Grayson Russell,2.2784571966133584
Genesis Rodriguez,2.2233720079439743
Anita Brown,2.2282847287550958
Mark Boone Junior,1.9851573115919305
Rory Calhoun,2.3942719765861815
Maya Stojan,2.4971255356956203
Miriam Margolyes,2.020068987143305
Robin Williams,1.9817079544266751
Mimi Rogers,2.042437545730114
Olivia Hussey,2.2603742029894427
Leo Howard,2.3152503397094177
Gavin Casalegno,2.288491690185011
Libe Barer,2.87028326539145
Luis Bunuel,2.9766907076408486
Sophie Simnett,2.7186160760949094
Julie Gonzalo,2.253475488658932
Amber Valletta,2.137138078812585
Tessa Ferrer,2.586495244068151
Issa Rae,2.6742970628201106
Robert Davi,2.036165987247831
Poorna Jagannathan,2.217309501411101
Kathy Baker,2.051426779554719
Marta Kristen,2.51196822410369
Phill Lewis,2.189296540190237
Eliza Taylor,2.734922128148845
Andy Kaufman,2.7929340441099613
Eve Best,2.5180307306365632
Robert Walker Jr.,2.4103689766907075
Shani Wallis,2.5770879063447265
Alison Sudol,2.381728859621616
Ana Gasteyer,2.1465454165360094
Chantel Giacalone,2.6382356015469846
Penny Johnson Jerald,2.289850527856172
Dani Deette,2.7506010243545522
Dylan Baker,1.9983275844047246
Sean Hayes,2.1603428451970315
LaKeith Stanfield,2.1558482282847287
Matt Letscher,2.150621929549493
Becky Ann Baker,2.0627155848228287
Prunella Scales,2.2638235601546985
Tom Goodman-Hill,2.256297689975959
Andrew Howard,2.0871746629037315
David Del Rio,2.4758022368558588
Steve Guttenberg,2.0846660395108185
Ludi Lin,2.501620152607923
Kheng Hua Tan,2.814675446848542
Viktoriya Agalakova,2.7809135570189194
Toby Leonard Moore,2.330929235915125
Dan Jeannotte,2.5230479774223893
Alexander Skarsgard,2.090728546043692
Michael Landes,2.1010766175394586
John Simm,2.3776523466081323
Mili Avital,2.2351834430856066
Larisa Oleynik,2.318072541026445
Stockard Channing,2.049336260060625
Danielle C. Ryan,2.323821469635204
Sam Bottoms,2.1965088324448625
Robert Rusler,2.2485627678478104
Don Cheadle,2.0144245845092508
Francis Ford Coppola,2.513954217623079
Glenn Ford,2.1337932476220343
Yahya Abdul-Mateen II,2.3033343785930804
Nia Vardalos,2.2600606250653286
Courtney Eaton,2.401797846764921
John Boyega,2.2239991637922025
Amiah Miller,2.3869551583568516
Billy Brown,2.1983902999895473
M.C. Gainey,2.007943974077558
Gabrielle Dennis,2.527229016410578
Matthew Cowles,2.1363018710149473
Sasha Luss,2.5449984321103796
Judy Greer,1.9727187206020695
Pat Hingle,2.0601024354552107
Dorothy Dandridge,2.5915124908539773
George C. Scott,2.1614926309187834
Michel Gondry,3.0337618898296226
Paige Hurd,2.4308560677328317
Hafthor Julius Bjornsson,2.9896519285042333
Blanche Baker,2.245740566530783
Quentin Tarantino,2.092087383714853
Kim Darby,2.3033343785930804
Ryan Dorsey,2.7446430437963834
Melora Walters,2.035538831399603
Aaron Pedersen,2.681195777150622
Suranne Jones,2.883871642103063
Rosie Day,2.4502978990279085
Doris Roberts,2.1132016306052055
Jesse Bradford,2.0857112992578655
Lenny Kravitz,2.2081112156370857
Burt Reynolds,1.9954008571129926
Dana Wheeler-Nicholson,2.133375143723215
Elizabeth Ashley,2.1486359360301033
Matthew Macfadyen,2.0845615135361135
Brad Pitt,1.9954008571129926
Tom Felton,2.161910734817602
Michael Mosley,2.2367513327061777
Daniella Garcia,2.385073690812167
Lisa Vanderpump,2.692589108393436
Brandon Flynn,3.082993623915543
Caleb McLaughlin,2.819170063760845
Kevin Rahm,2.2578655795965297
Aurora Perrineau,2.3259119891292985
James Franco,1.9636249608027594
Colin Farrell,2.0213232988397616
Jamie Dornan,2.1807254102644507
Leif Garrett,2.186787916797324
John Francis Daley,2.241559527542594
Jen Lilley,2.4137138078812583
David Hasselhoff,2.1182188773910315
Linden Ashby,2.1581477997282326
John Turturro,1.9749137660708687
Serayah,2.969164837462109
Mark Curry,2.296435664262569
Dean Stockwell,2.027699383296749
Sophia Lillis,2.2993623915543013
Phoebe Waller-Bridge,2.4521793665725933
Daniel Roebuck,2.046827636667712
Julia Goldani Telles,2.80244590780809
Sydney Sweeney,2.3076199435559737
Chloe East,2.8283683495348595
Susan Kelechi Watson,2.5700846660395107
Madison Iseman,2.3153548656841223
David Hayman,2.1167555137451655
Harry Melling,2.2389463781749765
Guillaume Canet,2.244590780809031
Blake Anderson,2.2485627678478104
Aviva Baumann,2.3387686840179787
John Benjamin Hickey,2.0710776627992056
Cara Theobold,2.779868297271872
J. Smith-Cameron,2.149576669802446
Noel Fisher,2.152816975018292
Rory McCann,2.160551897146441
MyAnna Buring,2.181666144036793
Carmen Ejogo,2.0922964356642626
Owen Asztalos,2.7306365631859517
Cybill Shepherd,2.116650987770461
Diane Guerrero,2.7529005957980557
Martha Higareda,2.305947527960698
Svetlana Khodchenkova,2.2922546252743805
Dorothy McGuire,2.4340963729486775
Michael Kenneth Williams,2.027699383296749
Edwin Hodge,2.1502038256506744
Lindsay Crouse,2.1148740462004807
Pam Ferris,2.218250235183443
Mia Maestro,2.1211456046827637
Jane Powell,2.6075049649837987
Brea Grant,2.1575206438800043
Zosia Mamet,2.192745897355493
Bradley Freegard,3.0944914811330615
Orla Brady,2.5918260687780914
Greg Evigan,2.457405665307829
Peter Farrelly,2.4106825546148216
Bonnie Somerville,2.1787394167450613
Bryan Greenberg,2.138183338559632
Tatiana Maslany,2.2235810598933834
Ken Jenkins,2.1139333124281383
Michael Ontkean,2.242395735340232
Julie Gregg,2.551060938643253
Melanie Hill,2.3573743075154177
Edward Ruttle,2.5592139646702203
Ann Morgan Guilbert,2.4132957039824396
Kay Panabaker,2.363750391972405
Minty Lewis,2.7955471934775793
Al Weaver,2.254520748405979
Dennis Dugan,2.1142468903522524
Lizzy McInnerny,2.5397721333751435
Lauren Bowles,2.1911780077349223
Clint Smith,2.2938225148949516
Michaela Jill Murphy,2.3200585345458347
Roddy Piper,2.2779345667398347
Nat Faxon,2.098358942197136
Aimee-Ffion Edwards,2.723633322880736
Angelababy,2.427406710567576
Melina Mercouri,2.481760217414027
Alison Arngrim,2.944392181457092
Olivier Martinez,2.292150099299676
Mandeep Dhillon,2.4415177171527125
Marj Dusay,2.402947632486673
Sia,2.2758440472457404
Shiri Appleby,2.1391240723319744
Yeo-jeong Cho,2.7110902059161703
Nicole Tompkins,2.6627992056025924
Hayley Kiyoko,2.571338977735967
Diane Kruger,2.118950559213965
Jacob Fortune-Lloyd,2.434409950872792
Kenneth Cranham,2.116650987770461
John Patrick Amedori,2.181352566112679
Tory Kittles,2.139646702205498
Jenny McCarthy,2.1807254102644507
Sylvester Stallone,2.017455837775687
Damian Chapa,2.217936657259329
Tiffany Espensen,2.282011079753319
Violett Beane,2.828890979408383
Austin Nichols,2.176335319326853
Phil Dunster,2.413191178007735
Kevin Quinn,2.5266018605623497
Aneta Corsaut,2.6399080171422598
James Best,2.3451447684749662
Patricia Richardson,2.366468067314728
Phil LaMarr,2.0394062924636773
Forrie J. Smith,2.314518657886485
Sarah Parish,2.479251594021114
James Fleet,2.217623079335215
Bokeem Woodbine,2.0404515522107243
Courteney Cox,2.1120518448834535
Joey Lauren Adams,2.073795338141528
Jack Gleeson,2.506323821469635
Chris Jackson,2.6378174976481654
Chris Columbus,2.620466185847183
Alexandra Breckenridge,2.281906553778614
Scotty Beckett,2.255461482178321
Michael Weston,2.115187624124595
John Dehner,2.1394376502560886
Tom Villard,2.3421135152085295
Natalie Dormer,2.1946273649001777
Michael Conner Humphreys,2.7109856799414653
Dinah Manoff,2.2616285146858996
Katrina Bowden,2.1772760530991953
Marsha Mason,2.2171004494616913
Jude Law,2.009825441622243
Noah Ringer,2.5675760426465977
Susan Buckner,2.662172049754364
Amir Arison,2.293927040869656
Lauren Ridloff,2.7922023622870284
Adele Exarchopoulos,2.5815825232570293
James Lance,2.3462945541967177
Doug McClure,2.3490122295390403
Robert Pastorelli,2.1933730532037212
Ben Barnes,2.241036897669071
Laura Harris,2.193059475279607
Imelda Corcoran,2.712239991637922
Simon Helberg,2.1237587540503817
Peyton Kennedy,2.4773701264764294
Nichelle Nichols,2.2646597679523364
Alex Essoe,2.3069927877077454
Kristian Alfonso,2.6038465558691333
Amanda Burton,3.022264032612104
Timothy Omundson,2.2718720602069613
Matthew Marsden,2.1878331765443715
Ross Lynch,2.4257342949723006
Monica Dolan,2.238005644402634
Jane Wiedlin,2.511132016306052
Frank Darabont,2.5109229643566424
Bill Hader,1.996028012961221
Emma Booth,2.3979303857008465
Jamie Kennedy,2.015365318281593
Mary McDonnell,2.1591930594752795
Hart Bochner,2.117278143618689
Padma Lakshmi,2.608445698756141
Deborah Ayorinde,2.563185951709
Gregory Itzin,2.092087383714853
Paul Verhoeven,2.601024354552106
Chelan Simmons,2.3373053203721126
Amanda Blake,2.439427197658618
Ava Michelle,2.9537995191805164
Chris O'Dowd,2.0659558900386745
Bernard Fox,2.278666248562768
Sara Serraiocco,3.2180411832340337
Nicolette Robinson,2.865788648479147
James Purefoy,2.1823978258597263
David Proval,2.042123967806
Stephen Amell,2.580328211560573
Larry Hagman,2.1666144036793145
Josh Lawson,2.1826068778091354
Leem Lubany,2.5855545102958084
Vanessa Lachey,2.635413400229957
Zach Villa,2.563499529633114
Jennifer Lyons,2.3121145604682765
Paul Rust,2.249712553569562
Rhea Seehorn,2.560050172467858
Brian Cox,1.9704191491585659
Graham Wardle,2.7183024981707953
Jeremy Shada,2.4319013274798786
Tenzing Norgay Trainor,2.6994878227239467
Tzi Ma,2.1041078708058953
Maggie Wheeler,2.371067210201735
April Bowlby,2.5183443085606774
Darya Charusha,2.580641789484687
Harry Lloyd,2.3985575415490747
Georgie Glen,2.2253580014633636
Jon Barinholtz,2.5851364063969897
Molly Gordon,2.255461482178321
Hilary Duff,2.14435037106721
Kate Berlant,2.2642416640535172
Donald Sutherland,1.9593393958398662
Andrew Knott,2.3402320476638443
Peter Strauss,2.3030208006689663
Ted Danson,2.0982544162224315
Michael Imperioli,2.0637608445698756
Sarah Dumont,2.40043900909376
Richard Kind,1.9891292986307096
Lee Ingleby,2.305215846137765
Helena Zengel,2.881049440786035
Teri Garr,2.0597888575310965
Keiko Agena,2.3437859308038047
Olympia Dukakis,2.0458869028953695
Brian Tee,2.1589840075258704
Michelle Phillips,2.230688826173304
Lusia Strus,2.3559109438695516
Madelaine Petsch,2.759799310128567
Torrance Coombs,2.8269049858889934
Simmone Mackinnon,3.04013797428661
Darci Shaw,2.8333855963206855
Miranda Hart,2.3909271453956307
Jennifer Taylor,2.312532664367095
Angelique Cabral,2.3626006062506533
Ben Shenkman,2.0973136824500886
Johnny Pemberton,2.1760217414027387
Frank Whaley,2.0067941883558063
Soleil Moon Frye,2.6948886798369394
Martin Sensmeier,2.377025190759904
Ice Cube,2.1010766175394586
Susan Wokoma,2.724678582627783
Kadeem Hardison,2.1606564231211456
Ruth Gemmell,2.4327375352775165
Todd Stashwick,2.221490540399289
Casey Wilson,2.1295076826591406
Bo Burnham,2.3614508205289013
Brian De Palma,2.6272603742029896
Izabela Vidovic,2.6101181143514163
Keegan Connor Tracy,2.2282847287550958
Macon Blair,2.2386328002508624
Oksana Lada,2.511236542280757
Amanda Schull,2.4333646911257447
Addison Timlin,2.2111424689035224
Steven Spielberg,2.1947318908748823
Jonathan Scarfe,2.2673774432946585
Jared Keeso,2.284101599247413
Richard Ayoade,2.244904358733145
Fivel Stewart,2.300616703250758
Robert Schwartzman,2.3818333855963205
Coco Austin,2.5936030103480716
Bruce Dern,1.9639385387268735
Ilfenesh Hadera,2.497021009720916
Lisa Vicari,2.88847078499007
Nia Peeples,2.2988397616807776
Pete Davidson,2.315563917633532
Marcella Lowery,2.2104107870805896
Michael McElhatton,2.1705863907180936
Robyn Lively,2.2739625797010556
George Chakiris,2.58869028953695
Callie Thorne,2.2232674819692693
Jay Harrington,2.3504755931849064
Gia Skova,2.3391867879167973
Anthony Lemke,2.4100553987665934
James MacArthur,2.5014111006585136
Ever Carradine,2.208006689662381
Kiernan Shipka,2.2595379951918053
Robert Wagner,2.0165151040033447
Guillermo del Toro,2.2542071704818647
Dennis Waterman,2.522211769624752
Monica Potter,2.1906553778613986
Madeleine Coghlan,2.5208529319535904
Rance Howard,1.9486777464199854
Tricia O'Kelley,2.67649210828891
Ray Liotta,1.9668652660186057
Brooke D'Orsay,2.5113410682554616
Sacha Baron Cohen,2.128044319013275
Max Carver,2.2941360928190657
Kimberley Nixon,2.486045782376921
Anthony Hill,2.847496602905822
Katie Douglas,2.5596320685690395
Charlyne Yi,2.1742447998327585
Jamil Prattis,2.9358210515313057
Matthew Gray Gubler,2.1722588063133688
Afton Smith,2.30887425525243
Rosie Cavaliero,2.360196508832445
Rock Hudson,2.23215218981917
Meagan Tandy,2.4468485418626527
Christopher Sabat,2.7980558168704923
Maria Dizzia,2.1538622347653393
Michelle Mylett,2.690289536949932
Don Stroud,2.165569143932267
Ben Schnetzer,2.269049858889934
Clancy Brown,2.00731681822933
Patrick Baladi,2.364586599770043
Johnny Messner,2.085293195359047
Dana Davis,2.519180516358315
Charlotte Ayanna,2.218981917006376
Kiele Sanchez,2.3768161388104945
Felix Mallard,2.8506323821469635
Rachel Weisz,2.046827636667712
Andrew Divoff,2.1146649942510716
A.J. Langer,2.42594334692171
Beanie Feldstein,2.4471621197867672
Don Adams,2.60332392599561
Anders Thomas Jensen,3.131389150203826
Marlee Matlin,2.176857949200376
Sara Driver,2.444235392495035
Alisha Wainwright,2.565590049127208
Justin Baldoni,2.4697397303229853
Timothy Simons,2.1135152085293196
Michael Angarano,2.0681509355074734
Max Gail,2.1846973973032298
Frederick Coffin,2.1420507996237066
S. Epatha Merkerson,2.1505174035747885
Jason Isaacs,1.993101285669489
Shah Rukh Khan,2.6788962057071184
Lyndie Greenwood,2.9167973241350476
Eden Sher,2.561931640012543
Vondie Curtis-Hall,2.1041078708058953
Anna Sawai,2.966029058220968
Madisen Beaty,2.257761053621825
David Mendenhall,2.4246890352252537
Michaela Watkins,2.165882721856381
Justine Lupe,2.369603846555869
Kae Alexander,2.5938120622974807
Alexandra Krosney,2.7317863489077037
Jeanette Nolan,2.2207588585763562
Christiane Paul,2.6627992056025924
Elsa Pataky,2.220863384551061
Michael Learned,2.475593184906449
C.J. Perry,2.3512072750078397
Dan Hedaya,1.9804536427302184
Harry Carey Jr.,2.122086338455106
Jonah Bobo,2.300094073377234
Laura Mennell,2.4075467753736803
Lin Shaye,1.9483641684958712
Philip Glenister,2.4198808403888368
Michael Douglas,2.0291627469426152
Alejandro Hernandez,2.5584822828472875
Christopher Gorham,2.362809658200063
Eleanor Matsuura,2.201421553255984
McKaley Miller,2.430019859935194
Earl Holliman,2.348803177589631
Linda Evans,2.705236751332706
Elisha Henig,2.7760008362077975
Veronica Hamel,2.449043587331452
Brooke Dillman,2.3375143723215217
Jordan Ladd,2.136719974913766
Virginia Gardner,2.347862443817289
Josh Stewart,2.110797533186997
Danny Webb,2.14079648792725
Lorcan Cranitch,2.393435768788544
Oprah Winfrey,2.165987247831086
Peter Facinelli,2.0733772342427095
Barbara Crampton,2.176335319326853
Ron Cephas Jones,2.200271767534232
Cassidy Freeman,2.6619629978049546
Kristen Johnston,2.132016306052054
Natalie Morales,2.2310024040974183
Amanda Wyss,2.2227448520957456
Steven Seagal,2.1101703773387688
Sharon Lawrence,2.243127417163165
Lauren Holly,2.0801714225985157
Sharon Taylor,2.793770251907599
Jordan Calloway,2.551269990592662
Rachel Ticotin,2.099404201944183
Minnie Driver,2.0528901432005853
Robert Kazinsky,2.1914915856590365
Steve Lund,3.377234242709313
Steve Carell,2.0126476429392706
Alessandra Torresani,2.4049336260060623
Paul Walker,2.09135570189192
Ema Horvath,2.853036479565172
Iain Glen,2.170377338768684
Richard Harmon,2.2765757290686737
L.Q. Jones,2.1430960593707535
Christina Applegate,2.0315668443608237
Skylar Gaertner,2.4019023727396256
Mako,2.063969896519285
Kari Wahlgren,2.0901013901954637
William Moseley,2.222326748196927
Kat Graham,2.241559527542594
Natalie Brown,2.3310337618898296
Rossy de Palma,2.31441413191178
Val Kilmer,1.9784676492108288
Cheri Oteri,2.075676805686213
Heather Lind,2.5760426465976796
Ben Stiller,1.984321103794293
Phil Reeves,2.145918260687781
Henry Fonda,2.1216682345562874
JoBeth Williams,2.0938643252848332
Annie Heise,2.7456883035434307
Rhys Ifans,2.013170272812794
Dean Norris,2.0253998118532457
Nicole Byer,2.3781749764816555
Paul Hogan,2.4448625483432633
Helen Hunt,2.043796383401275
Paul McGillion,2.1785303647956518
Rex Harrison,2.2654959757499737
Grace Calder,2.699069718825128
D.B. Sweeney,2.0425420717048186
Andra Martin,2.897669070764085
Suzanne Bertish,2.24678582627783
Jing Lusi,2.496184801923278
Linnea Quigley,2.2115605728023415
Adam Garcia,2.234033657363855
James Gregory,2.2885962161597155
Terrence Howard,2.003971987038779
Kevin Anderson,2.165673669906972
Claire Holt,2.8086129403156685
Peter O'Toole,2.067210201735131
Orson Bean,2.234242709313264
Fred Armisen,2.046932162642417
Doug Jones,2.0177694156998016
Alexandra Turshen,2.763457719243232
Farrah Fawcett,2.2613149367617855
Paul Scheer,2.0733772342427095
Mitchell Whitfield,2.250862339291314
Cynthia Stevenson,2.136406396989652
Tim Blake Nelson,1.9733458764502978
Magnus Bruun,2.826695933939584
Sarah Clarke,2.2159506637399393
Danielle Bisutti,2.2618375666353088
Paul Ready,2.5110274903313474
Abbie Cobb,2.7226925891083935
Kevin Pollak,1.9857844674401588
Sandra Hess,2.410891606564231
Maddie Ziegler,2.563185951709
Maisie Richardson-Sellers,2.5209574579282954
Marques Houston,2.5017246785826277
Karen Allen,2.1024354552106197
Tracy Reiner,2.092505487613672
Billie Lourd,2.2925682031984946
Katie Leclerc,2.8546043691857426
Scott Evans,2.3169227553046934
Lauren London,2.4867774641998537
Kandyse McClure,2.3566426256924844
Perdita Weeks,2.2538935925577506
Ryan Kwanten,2.2064388000418105
Lorraine Bracco,2.105362182502352
Michele Hicks,2.3065746838089267
Anthony James,2.3118009825441623
Sarunas J. Jackson,2.376920664785199
Zoe Chao,2.457719243231943
Jimmy Smits,2.11884603323926
Lupita Nyong'o,2.1760217414027387
Andy Biersack,2.7830040765130133
Jonathan Cake,2.4670220549806627
Luis Tosar,2.207693111738267
Katie Leung,2.354343054248981
Rowan Blanchard,2.4729800355388316
Jonathan Howard,2.3315563917633533
Matthew Lawrence,2.201839657154803
Ella Smith,2.3442040347026234
Danielle Brooks,2.425211665098777
Lauren Ash,2.396989651928504
Sasheer Zamata,2.4553151458137346
Stephen Campbell Moore,2.275321417372217
Jordan Peele,2.2925682031984946
Lionel Barrymore,2.3058430019859935
Richard Belzer,2.116650987770461
Amy Sedaris,2.0707640848750914
Will Arnett,2.038151980767221
Luke Hemsworth,2.323298839761681
Ryan Eggold,2.3387686840179787
John Savage,1.9987456883035435
Kim Jung-Hyun,2.804013797428661
Lynn-Holly Johnson,2.6684436082366467
